Pyotr Stolypin;Dresden;Germany;1862;Male;POLITICIAN
Stenka Razin;Voronezh;Russia;1630;Male;SOCIAL ACTIVIST
Giovanni Bellini;Venice;ITALY;1430;Male;PAINTER
Robert Downey Jr.;New York;UNITED STATES;1965;Male;ACTOR
Andrea Mantegna;Isola di Carturo;Italy;1431;Male;PAINTER
Umm Kulthum;El Senbellawein;EGYPT;1904;Female;SINGER
Nina Simone;Tryon;UNITED STATES;1933;Female;SINGER
Piero della Francesca;Tuscany;Italy;1415;Male;PAINTER
Lynn Redgrave;Marylebone;UNITED KINGDOM;1943;Female;ACTOR
Michel Platini;Jœuf;France;1955;Male;SOCCER PLAYER
Chief Seattle;Blake Island;United States;1780;Male;POLITICIAN
Andrea del Verrocchio;Florence;Italy;1435;Male;PAINTER
Novalis;Wiederstedt;Germany;1772;Male;WRITER
Cosimo de' Medici;Florence;ITALY;1389;Male;BUSINESSPERSON
John Surtees;Tatsfield;UNITED KINGDOM;1934;Male;RACECAR DRIVER
Antonin Artaud;Marseille;FRANCE;1896;Male;WRITER
Bernard Katz;Leipzig;Germany;1911;Male;BIOLOGIST
Usher;Dallas;UNITED STATES;1978;Male;SINGER
Pink;Doylestown;United States;1979;Female;SINGER
Ali Abdullah Saleh;North Yemen;Yemen;1942;Male;POLITICIAN
Terence Stamp;Stepney;UNITED KINGDOM;1938;Male;ACTOR
Piero di Lorenzo de' Medici;Florence;ITALY;1472;Male;NOBLEMAN
LeAnn Rimes;Jackson;UNITED STATES;1982;Female;SINGER
Ertuğrul;Ahlat;Turkey;1198;Male;POLITICIAN
Zoe;Istanbul;Turkey;978;Female;POLITICIAN
Leelee Sobieski;New York;UNITED STATES;1983;Female;ACTOR
Amare Stoudemire;Lake Wales;UNITED STATES;1982;Male;BASKETBALL PLAYER
Eva Marie Saint;Newark;UNITED STATES;1924;Female;ACTOR
Peter Fonda;New York;UNITED STATES;1940;Male;ACTOR
Nicholas Roerich;Saint Petersburg;Russia;1874;Male;ARTIST
Lady Bird Johnson;Karnack;United States;1912;Female;BUSINESSPERSON
Mohammed Mossadegh;Tehran;Iran;1882;Male;POLITICIAN
Magnentius;Amiens;FRANCE;303;Male;POLITICIAN
Heinrich von Kleist;Frankfurt (Oder);GERMANY;1777;Male;WRITER
Ron Wood;Hillingdon;United Kingdom;1947;Male;MUSICIAN
Friedrich Gottlieb Klopstock;Quedlinburg;GERMANY;1724;Male;WRITER
Silvia Saint;Kyjov;CZECH REPUBLIC;1976;Female;PORNOGRAPHIC ACTOR
Paul Samuelson;Gary;UNITED STATES;1915;Male;ECONOMIST
Layne Staley;Kirkland;United States;1967;Male;MUSICIAN
Giovanni Battista Tiepolo;Venice;ITALY;1696;Male;PAINTER
Moshe Sharett;Kherson;UKRAINE;1894;Male;POLITICIAN
Peter Mandelson;Hampstead Garden Suburb;UNITED KINGDOM;1953;Male;POLITICIAN
Andrea del Castagno;Florence;Italy;1421;Male;PAINTER
Duccio;Siena;ITALY;1255;Male;ARTIST
Simone Martini;Siena;Italy;1284;Male;PAINTER
Kerry King;Los Angeles;UNITED STATES;1964;Male;MUSICIAN
John Demjanjuk;Kiev;UKRAINE;1920;Male;ENGINEER
Alfred Brehm;Renthendorf;Germany;1829;Male;WRITER
Pedro Calderón de la Barca;Madrid;SPAIN;1600;Male;WRITER
Tirso de Molina;Madrid;SPAIN;1571;Male;WRITER
Daniel Libeskind;Łódź;POLAND;1946;Male;ARCHITECT
Janusz Korczak;Warsaw;POLAND;1878;Male;WRITER
Sukarno;Surabaya;INDONESIA;1901;Male;POLITICIAN
Suharto;Kemusuk;INDONESIA;1921;Male;POLITICIAN
Ferdinand IV of Hungary;Vienna;AUSTRIA;1633;Male;POLITICIAN
Minnie Driver;London;UNITED KINGDOM;1970;Female;ACTOR
Robert F. Kennedy;Boston;UNITED STATES;1925;Male;POLITICIAN
Yves Klein;Nice;FRANCE;1928;Male;ARTIST
Kate Hudson;Los Angeles;UNITED STATES;1979;Female;ACTOR
Leo Esaki;Osaka;JAPAN;1925;Male;PHYSICIST
Eugene Merle Shoemaker;Los Angeles;UNITED STATES;1928;Male;ASTRONOMER
Andrew Bonar Law;Rexton;Canada;1858;Male;POLITICIAN
Gus Van Sant;Louisville;UNITED STATES;1952;Male;FILM DIRECTOR
Rafael Caldera;San Felipe;Venezuela;1916;Male;POLITICIAN
Haley Joel Osment;Los Angeles;UNITED STATES;1988;Male;ACTOR
Linda McCartney;New York;UNITED STATES;1941;Female;COMPANION
George Davis Snell;Bradford;United States;1903;Male;BIOLOGIST
Donato Bramante;Urbino;Italy;1444;Male;ARCHITECT
John Quincy Adams;Boston;UNITED STATES;1767;Male;POLITICIAN
Takeshi Kitano;Adachi;Japan;1947;Male;FILM DIRECTOR
Thierry Henry;Les Ulis;FRANCE;1977;Male;SOCCER PLAYER
Aubrey Beardsley;Brighton;UNITED KINGDOM;1872;Male;WRITER
Hecataeus;Other;Greece;-550;Male;HISTORIAN
Frederick William III of Prussia;Potsdam;GERMANY;1770;Male;POLITICIAN
Carol I of Romania;Sigmaringen;GERMANY;1839;Male;POLITICIAN
Cory Doctorow;Toronto;CANADA;1971;Male;WRITER
Fuad II of Egypt;Cairo;Egypt;1952;Male;POLITICIAN
Tadao Ando;Osaka;JAPAN;1941;Male;ARCHITECT
Heinrich Brüning;Münster;Germany;1885;Male;POLITICIAN
Johannes Hevelius;Gdańsk;POLAND;1611;Male;ASTRONOMER
Charlotte Corday;Écorches;France;1768;Female;SOCIAL ACTIVIST
Anton Raphael Mengs;Ústí nad Labem;CZECH REPUBLIC;1728;Male;PAINTER
Giambologna;Douai;France;1529;Male;SCULPTOR
Cosimo I de' Medici, Grand Duke of Tuscany;Florence;ITALY;1519;Male;POLITICIAN
John Adams;Boston;UNITED STATES;1735;Male;POLITICIAN
Frederick North, Lord North;Piccadilly;United Kingdom;1732;Male;POLITICIAN
Christian Lous Lange;Stavanger;NORWAY;1869;Male;POLITICAL SCIENTIST
Niccolò Piccinni;Bari;ITALY;1728;Male;COMPOSER
Rod Laver;Rockhampton;AUSTRALIA;1938;Male;TENNIS PLAYER
Luca Signorelli;Cortona;ITALY;1445;Male;ARTIST
Kevin Kline;St. Louis;UNITED STATES;1947;Male;ACTOR
Alexander Scriabin;Moscow;Russia;1872;Male;COMPOSER
Lucius Aemilius Paulus Macedonicus;Other;Unknown;-229;Male;MILITARY PERSONNEL
Elias Lönnrot;Sammatti;FINLAND;1802;Male;PHYSICIAN
Raúl Castro;Birán;CUBA;1931;Male;POLITICIAN
Geronimo;Gila River;United States;1829;Male;POLITICIAN
Tim Duncan;Christiansted;US Virgin Islands;1976;Male;BASKETBALL PLAYER
André Ernest Modeste Grétry;Liège;Belgium;1741;Male;COMPOSER
Sarah Siddons;Brecon;UNITED KINGDOM;1755;Female;ACTOR
Chris Cornell;Seattle;UNITED STATES;1964;Male;SINGER
A. R. Rahman;Chennai;India;1966;Male;MUSICIAN
Rob Lowe;Charlottesville;United States;1964;Male;ACTOR
Chris Evert;Fort Lauderdale;UNITED STATES;1954;Female;TENNIS PLAYER
Igor Kurchatov;Sim;Russia;1903;Male;PHYSICIST
Pasquale Paoli;Morosaglia;FRANCE;1725;Male;POLITICIAN
Diogenes Apolloniates;Sozopol;Bulgaria;-450;Male;PHILOSOPHER
Ishmael;Canaan;Israel;-3500;Male;RELIGIOUS FIGURE
Lata Mangeshkar;Indore;India;1929;Female;SINGER
Olga Korbut;Grodno;BELARUS;1955;Female;GYMNAST
Hidetoshi Nakata;Kofu;JAPAN;1977;Male;SOCCER PLAYER
François Jacob;Nancy;FRANCE;1920;Male;BIOLOGIST
Christiane Nüsslein-Volhard;Magdeburg;Germany;1942;Female;BIOLOGIST
Jim Jones;Lynn;UNITED STATES;1931;Male;EXTREMIST
Rahm Emanuel;Chicago;UNITED STATES;1959;Male;POLITICIAN
Cassiodorus;Scylletium;Italy;485;Male;WRITER
Xenophanes;Colophon;Turkey;-570;Male;PHILOSOPHER
Ian Anderson;Dunfermline;UNITED KINGDOM;1947;Male;MUSICIAN
Iman Abdulmajid;Mogadishu;SOMALIA;1955;Female;MODEL
Emanuel Swedenborg;Stockholm;SWEDEN;1688;Male;PHILOSOPHER
Yi Sun-sin;Seoul;South Korea;1545;Male;MILITARY PERSONNEL
Darren Aronofsky;New York;UNITED STATES;1969;Male;FILM DIRECTOR
Eric E. Schmidt;Washington, D.C.;United States;1955;Male;BUSINESSPERSON
James Macpherson;Ruthven;United Kingdom;1736;Male;POLITICIAN
Georges Lemaître;Charleroi;Belgium;1894;Male;PHYSICIST
David Baltimore;New York;UNITED STATES;1938;Male;BIOLOGIST
Grigori Perelman;Saint Petersburg;Russia;1966;Male;MATHEMATICIAN
Louise Fletcher;Birmingham;UNITED STATES;1934;Female;ACTOR
Ann-Margret;Stockholm;Sweden;1941;Female;ACTOR
Steve Buscemi;New York;UNITED STATES;1957;Male;ACTOR
John Arne Riise;Molde;NORWAY;1980;Male;SOCCER PLAYER
Mohammed VI of Morocco;Rabat;MOROCCO;1963;Male;POLITICIAN
John Frusciante;New York;UNITED STATES;1970;Male;MUSICIAN
Guido van Rossum;Netherlands;Netherlands;1956;Male;COMPUTER SCIENTIST
Minamoto no Yoshitsune;Other;Japan;1159;Male;MILITARY PERSONNEL
Willy Messerschmitt;Frankfurt;Germany;1898;Male;ENGINEER
Walter Benjamin;Berlin;GERMANY;1892;Male;PHILOSOPHER
Nicolaus Otto;Holzhausen an der Haide;Germany;1832;Male;INVENTOR
Jan Steen;Leiden;NETHERLANDS;1626;Male;PAINTER
Petter Solberg;Askim;NORWAY;1974;Male;RACECAR DRIVER
Arthur Seyss-Inquart;Stonařov;CZECH REPUBLIC;1892;Male;POLITICIAN
Luciano Pavarotti;Modena;ITALY;1935;Male;SINGER
Robert Bosch;Albeck;Germany;1861;Male;BUSINESSPERSON
Antonio José de Sucre;Cumaná;VENEZUELA;1795;Male;POLITICIAN
Eleanor of Provence;Aix-en-Provence;France;1223;Female;COMPANION
Nigel Mansell;Upton-upon-Severn;UNITED KINGDOM;1953;Male;RACECAR DRIVER
Gerhard Herzberg;Hamburg;Germany;1904;Male;CHEMIST
Rudolf Christoph Eucken;Aurich;GERMANY;1846;Male;PHILOSOPHER
Susan Hayward;New York;UNITED STATES;1917;Female;ACTOR
Martin Buber;Vienna;AUSTRIA;1878;Male;PHILOSOPHER
Christopher Hitchens;Portsmouth;United Kingdom;1949;Male;JOURNALIST
David Trimble;Bangor;UNITED KINGDOM;1944;Male;POLITICIAN
John Field;Dublin;IRELAND;1782;Male;COMPOSER
Haruki Murakami;Kyoto;Japan;1949;Male;WRITER
Karl Barth;Basel;SWITZERLAND;1886;Male;WRITER
Vuk Stefanović Karadžić;Tršić;SERBIA;1787;Male;WRITER
Abdul Karim Qassim;Baghdad;Iraq;1914;Male;POLITICIAN
Michel Ney;Saarland;Germany;1769;Male;MILITARY PERSONNEL
Santiago Calatrava;Valencia;Spain;1951;Male;ARCHITECT
Patrick Vieira;Dakar;SENEGAL;1976;Male;SOCCER PLAYER
David Seaman;Rotherham;UNITED KINGDOM;1963;Male;SOCCER PLAYER
Charles Augustin Sainte-Beuve;Boulogne-sur-Mer;France;1804;Male;CRITIC
Elio Di Rupo;Morlanwelz;BELGIUM;1951;Male;POLITICIAN
Néstor Kirchner;Río Gallegos;ARGENTINA;1950;Male;POLITICIAN
Keke Rosberg;Solna Municipality;Sweden;1948;Male;RACECAR DRIVER
Ayub Khan;Haripur;Pakistan;1907;Male;POLITICIAN
Robert K. Merton;Philadelphia;UNITED STATES;1910;Male;SOCIOLOGIST
Laurie Holden;Los Angeles;UNITED STATES;1969;Female;ACTOR
Helen Mirren;Hammersmith;UNITED KINGDOM;1945;Female;ACTOR
Johannes Diderik van der Waals;Leiden;NETHERLANDS;1837;Male;PHYSICIST
Charles Francis Richter;Overpeck;United States;1900;Male;GEOLOGIST
Gerhart Hauptmann;Szczawno-Zdrój;POLAND;1862;Male;WRITER
Jimmy Greaves;London;United Kingdom;1940;Male;SOCCER PLAYER
Pierre Messmer;Vincennes;FRANCE;1916;Male;POLITICIAN
Vincente Minnelli;Chicago;UNITED STATES;1903;Male;FILM DIRECTOR
Jean Baudrillard;Reims;FRANCE;1929;Male;PHILOSOPHER
Wat Tyler;Kent;United Kingdom;1341;Male;SOCIAL ACTIVIST
Rudolf Mößbauer;Munich;GERMANY;1929;Male;PHYSICIST
Cleon;Athens;GREECE;-450;Male;EXTREMIST
Aspasia;Miletus;Turkey;-470;Female;COMPANION
Giacomo Casanova;Venice;ITALY;1725;Male;WRITER
Johnny Logan;Frankston;Australia;1954;Male;SINGER
Tenzing Norgay;Khumbu;Nepal;1914;Male;MOUNTAINEER
Austen Chamberlain;Birmingham;UNITED KINGDOM;1863;Male;POLITICIAN
Fuad I of Egypt;Cairo;Egypt;1868;Male;POLITICIAN
Michael Stipe;Decatur;UNITED STATES;1960;Male;MUSICIAN
Giuseppe Tomasi di Lampedusa;Palermo;ITALY;1896;Male;WRITER
Salome;Judea;Israel;14;Female;RELIGIOUS FIGURE
Edward Smith-Stanley, 14th Earl of Derby;Knowsley Hall;UNITED KINGDOM;1799;Male;POLITICIAN
Charles Grey, 2nd Earl Grey;Fallodon;United Kingdom;1764;Male;POLITICIAN
Robert Cecil, 3rd Marquess of Salisbury;Hatfield;United Kingdom;1830;Male;POLITICIAN
Mitch Mitchell;Ealing;United Kingdom;1947;Male;MUSICIAN
Mahmoud Abbas;Safed;Israel;1935;Male;POLITICIAN
Archibald Primrose, 5th Earl of Rosebery;London;United Kingdom;1847;Male;POLITICIAN
Henry Addington, 1st Viscount Sidmouth;Holborn;UNITED KINGDOM;1757;Male;POLITICIAN
Norah Jones;New York;UNITED STATES;1979;Female;MUSICIAN
Mungo Park;Selkirkshire;UNITED KINGDOM;1771;Male;PHYSICIAN
William Wyndham Grenville, 1st Baron Grenville;Wotton House;United Kingdom;1759;Male;POLITICIAN
William Cavendish-Bentinck, 3rd Duke of Portland;Nottinghamshire;UNITED KINGDOM;1738;Male;POLITICIAN
Aram Khachaturian;Tbilisi;GEORGIA;1903;Male;COMPOSER
Spencer Perceval;London;United Kingdom;1762;Male;POLITICIAN
Robert Jenkinson, 2nd Earl of Liverpool;London;UNITED KINGDOM;1770;Male;POLITICIAN
Dana International;Israel;Israel;1972;Female;SINGER
Heinrich Ignaz Franz von Biber;Stráž pod Ralskem;Czech Republic;1644;Male;MUSICIAN
Rocky Marciano;Brockton;UNITED STATES;1923;Male;BOXER
Jostein Gaarder;Oslo;NORWAY;1952;Male;WRITER
William Cavendish, 4th Duke of Devonshire;Other;Unknown;1720;Male;POLITICIAN
Valmiki;India;India;-400;Male;WRITER
Maurice Wilkins;Pongaroa;NEW ZEALAND;1916;Male;PHYSICIST
Diogenes of Sinope;Sinop;Turkey;-412;Male;PHILOSOPHER
Charlie Watts;Kingsbury;United Kingdom;1941;Male;MUSICIAN
Richard Trevithick;Illogan;United Kingdom;1771;Male;INVENTOR
Chilperic II;Other;Unknown;672;Male;POLITICIAN
Sam Mendes;Reading;UNITED KINGDOM;1965;Male;FILM DIRECTOR
Kimi Räikkönen;Espoo;FINLAND;1979;Male;RACECAR DRIVER
Max Brod;Prague;CZECH REPUBLIC;1884;Male;WRITER
James Joseph Sylvester;London;United Kingdom;1814;Male;MATHEMATICIAN
Charles the Fat;Eastern Francia;France;839;Male;POLITICIAN
Gabriel Byrne;Dublin;Ireland;1950;Male;ACTOR
Claudia Cardinale;La Goulette;TUNISIA;1938;Female;ACTOR
Maureen O'Hara;Ranelagh;Ireland;1920;Female;ACTOR
Bridget Fonda;Los Angeles;UNITED STATES;1964;Female;ACTOR
Michael Keaton;Pittsburgh;United States;1951;Male;ACTOR
Muhammad Zia-ul-Haq;Jalandhar;India;1924;Male;POLITICIAN
Sertab Erener;Istanbul;TURKEY;1964;Female;SINGER
Judy Holliday;New York;UNITED STATES;1921;Female;ACTOR
Jada Pinkett Smith;Baltimore;UNITED STATES;1971;Female;ACTOR
Pomponius Mela;Algeciras;SPAIN;40;Male;GEOGRAPHER
Albert II, Prince of Monaco;La Condamine;Monaco;1958;Male;NOBLEMAN
Farrah Fawcett;Corpus Christi;United States;1947;Female;ACTOR
Marcus Terentius Varro;Rieti;ITALY;-116;Male;WRITER
Jerzy Dudek;Rybnik;POLAND;1973;Male;SOCCER PLAYER
Ioannis Metaxas;Ithaca;GREECE;1871;Male;POLITICIAN
Dag Hammarskjöld;Jönköping;SWEDEN;1905;Male;DIPLOMAT
Roderick MacKinnon;Boston;UNITED STATES;1956;Male;CHEMIST
José Echegaray;Madrid;SPAIN;1832;Male;ENGINEER
Romain Rolland;Clamecy;FRANCE;1866;Male;WRITER
George Takei;Los Angeles;United States;1937;Male;ACTOR
Karl Adolph Gjellerup;Præstø;Denmark;1857;Male;WRITER
Carl Spitteler;Liestal;SWITZERLAND;1845;Male;WRITER
Stefan Uroš IV Dušan of Serbia;Other;Serbia;1308;Male;POLITICIAN
Erik Axel Karlfeldt;Dalarna;Sweden;1864;Male;WRITER
Jacques Tati;Le Pecq;France;1907;Male;FILM DIRECTOR
Mahavira;Vaishali;India;-599;Male;RELIGIOUS FIGURE
Frederick William IV of Prussia;Berlin;Germany;1795;Male;POLITICIAN
Paolo Veronese;Verona;ITALY;1528;Male;PAINTER
Friedrich Mohs;Gernrode;Germany;1773;Male;GEOLOGIST
Alfred von Tirpitz;Kostrzyn nad Odrą;Germany;1849;Male;MILITARY PERSONNEL
Simeon Saxe-Coburg-Gotha;Sofia;BULGARIA;1937;Male;POLITICIAN
Charles Fourier;Besançon;FRANCE;1772;Male;PHILOSOPHER
Albert Bandura;Mundare;CANADA;1925;Male;PSYCHOLOGIST
Emile Berliner;Hanover;Germany;1851;Male;INVENTOR
Shirley Booth;New York;UNITED STATES;1898;Female;ACTOR
Appius Claudius Caecus;Other;Unknown;-340;Male;WRITER
Seti I;Other;Unknown;-1300;Male;POLITICIAN
Pocahontas;Werowocomoco;United States;1595;Female;DIPLOMAT
Megawati Sukarnoputri;Yogyakarta;INDONESIA;1947;Female;POLITICIAN
Leopold von Ranke;Wiehe;Germany;1795;Male;HISTORIAN
J. L. Austin;Lancaster;UNITED KINGDOM;1911;Male;PHILOSOPHER
Patrick Ewing;Kingston;JAMAICA;1962;Male;BASKETBALL PLAYER
Frank P. Ramsey;Cambridge;UNITED KINGDOM;1903;Male;MATHEMATICIAN
Daniel Auber;Caen;FRANCE;1782;Male;COMPOSER
Ilya Prigogine;Moscow;Russia;1917;Male;CHEMIST
Joe Mantegna;Chicago;UNITED STATES;1947;Male;ACTOR
Amélie Mauresmo;Saint-Germain-en-Laye;France;1979;Female;TENNIS PLAYER
David Bisbal;Almería;SPAIN;1979;Male;SINGER
John Wallis;Ashford;UNITED KINGDOM;1616;Male;MATHEMATICIAN
Vladimir Zworykin;Murom;Russia;1888;Male;INVENTOR
Alfred Hugenberg;Hanover;Germany;1865;Male;POLITICIAN
Micheline Calmy-Rey;Sion;SWITZERLAND;1945;Female;POLITICIAN
Lucius Cornelius Sulla;Roman Italy;ITALY;-138;Male;POLITICIAN
Pope John XIX;Rome;ITALY;950;Male;RELIGIOUS FIGURE
Ludovico Sforza;Lombardy;Italy;1452;Male;NOBLEMAN
Johann Peter Gustav Lejeune Dirichlet;Düren;GERMANY;1805;Male;MATHEMATICIAN
Peter Drucker;Vienna;Austria;1909;Male;WRITER
Lawrence Klein;Omaha;UNITED STATES;1920;Male;ECONOMIST
Ronald Ross;Almora;India;1857;Male;PHYSICIAN
Charles Louis Alphonse Laveran;Paris;FRANCE;1845;Male;PHYSICIAN
Allvar Gullstrand;Landskrona;SWEDEN;1862;Male;PHYSICIAN
Robert Bárány;Vienna;AUSTRIA;1876;Male;PHYSICIAN
John Hannah;East Kilbride;UNITED KINGDOM;1962;Male;ACTOR
James Cromwell;Los Angeles;UNITED STATES;1940;Male;ACTOR
Fernando Alonso;Oviedo;SPAIN;1981;Male;RACECAR DRIVER
Carl Spitzweg;Munich;GERMANY;1808;Male;PAINTER
Albert Szent-Györgyi;Budapest;Hungary;1893;Male;PHYSICIAN
Trygve Lie;Oslo;NORWAY;1896;Male;POLITICIAN
Jason Newsted;Battle Creek;UNITED STATES;1963;Male;MUSICIAN
Guan Yu;Yuncheng;China;160;Male;MILITARY PERSONNEL
Justine Henin;Liège;BELGIUM;1982;Female;TENNIS PLAYER
Christiaan Eijkman;Nijkerk;NETHERLANDS;1858;Male;PHYSICIAN
Otto Heinrich Warburg;Freiburg im Breisgau;GERMANY;1883;Male;PHYSICIAN
Henry Hallett Dale;Islington;UNITED KINGDOM;1875;Male;CHEMIST
Paul Wolfowitz;New York;UNITED STATES;1943;Male;POLITICIAN
Sophie Scholl;Forchtenberg;GERMANY;1921;Female;SOCIAL ACTIVIST
LeBron James;Akron;UNITED STATES;1984;Male;BASKETBALL PLAYER
Bernadette Soubirous;Lourdes;France;1844;Female;RELIGIOUS FIGURE
Henrik Larsson;Helsingborg;SWEDEN;1971;Male;SOCCER PLAYER
Yao Ming;Shanghai;China;1980;Male;BASKETBALL PLAYER
Karl Carstens;Bremen;GERMANY;1914;Male;POLITICIAN
Ian Wright;Woolwich;United Kingdom;1963;Male;SOCCER PLAYER
Rosalynn Carter;Plains;United States;1927;Female;COMPANION
Charles Taylor;Arthington;LIBERIA;1948;Male;POLITICIAN
Stephen Harper;Toronto;CANADA;1959;Male;POLITICIAN
Giorgio de Chirico;Volos;Greece;1888;Male;ARTIST
Cao Cao;Bozhou;China;155;Male;MILITARY PERSONNEL
Emerson Fittipaldi;São Paulo;BRAZIL;1946;Male;RACECAR DRIVER
Annie Lennox;Aberdeen;UNITED KINGDOM;1954;Female;SINGER
Emma Bunton;Finchley;UNITED KINGDOM;1976;Female;SINGER
Jean-François Lyotard;Paris;FRANCE;1924;Male;PHILOSOPHER
Milton Obote;Apac;UGANDA;1925;Male;POLITICIAN
50 Cent;New York;United States;1975;Male;SINGER
Jon Lord;Leicester;UNITED KINGDOM;1941;Male;MUSICIAN
Publius Quinctilius Varus;Other;Unknown;-46;Male;POLITICIAN
Carl Wieman;Corvallis;United States;1951;Male;PHYSICIST
Thomas Klestil;Vienna;AUSTRIA;1932;Male;DIPLOMAT
Cheech Marin;Los Angeles;UNITED STATES;1946;Male;ACTOR
Friedrich Ebert;Heidelberg;GERMANY;1871;Male;POLITICIAN
Siad Barre;Garbahaareey;SOMALIA;1919;Male;POLITICIAN
Leo von Caprivi;Charlottenburg;GERMANY;1831;Male;POLITICIAN
Mikhail Botvinnik;Repino;Russia;1911;Male;CHESSMASTER
Debra Winger;Cleveland;United States;1955;Female;ACTOR
Paul Celan;Chernivtsi;Ukraine;1920;Male;WRITER
Grant Wood;Anamosa;UNITED STATES;1891;Male;PAINTER
Theda Bara;Cincinnati;UNITED STATES;1885;Female;ACTOR
Jean-Antoine Watteau;Valenciennes;France;1684;Male;PAINTER
Hana Mandlíková;Prague;CZECH REPUBLIC;1962;Female;TENNIS PLAYER
Jody Scheckter;London;SOUTH AFRICA;1950;Male;RACECAR DRIVER
Moshe Katsav;Yazd;Iran;1945;Male;POLITICIAN
Lara Flynn Boyle;Davenport;UNITED STATES;1970;Female;ACTOR
Archytas;Tarranto;Italy;-428;Male;MATHEMATICIAN
Nimrod;Other;Unknown;-3500;Male;RELIGIOUS FIGURE
Pope John IV;Dalmatia;Croatia;600;Male;RELIGIOUS FIGURE
Pope John V;Syria;Syria;635;Male;RELIGIOUS FIGURE
Álvaro Uribe;Medellín;COLOMBIA;1952;Male;POLITICIAN
Julianne Moore;Fort Bragg;UNITED STATES;1960;Female;ACTOR
Hugo Theorell;Linköping;Sweden;1903;Male;BIOLOGIST
Franz von Papen;Werl;GERMANY;1879;Male;POLITICIAN
Menkaura;Other;Unknown;-2550;Male;POLITICIAN
Günter Blobel;Niegoslawice;Poland;1936;Male;BIOLOGIST
Albrecht Kossel;Rostock;Germany;1853;Male;BIOLOGIST
Margaret Smith Court;Perth;AUSTRALIA;1942;Female;TENNIS PLAYER
Zhu Xi;Youxi County;China;1130;Male;PHILOSOPHER
John William Waterhouse;Rome;ITALY;1849;Male;PAINTER
Pietro Badoglio;Grazzano Badoglio;ITALY;1871;Male;POLITICIAN
László Bíró;Budapest;HUNGARY;1899;Male;INVENTOR
Emanuel Lasker;Kingdom of Prussia;Germany;1868;Male;CHESSMASTER
Frits Zernike;Amsterdam;NETHERLANDS;1888;Male;PHYSICIST
Josh Hartnett;Saint Paul;UNITED STATES;1978;Male;ACTOR
Josh Groban;Los Angeles;UNITED STATES;1981;Male;SINGER
Cao Pi;Bozhou;China;187;Male;POLITICIAN
Gaius Gracchus;Other;Unknown;-159;Male;POLITICIAN
Khafra;Other;Unknown;-2600;Male;POLITICIAN
Menes;Other;Unknown;-3500;Male;POLITICIAN
Carrie-Anne Moss;Burnaby;CANADA;1967;Female;ACTOR
André Chénier;Istanbul;Turkey;1762;Male;WRITER
Saint Christopher;Canaan;Israel;200;Male;RELIGIOUS FIGURE
Vasily Smyslov;Moscow;Russia;1921;Male;CHESSMASTER
Władysław Gomułka;Krosno;Poland;1905;Male;POLITICIAN
Willard Libby;Grand Valley;United States;1908;Male;CHEMIST
Jan Žižka;Borovany;CZECH REPUBLIC;1360;Male;MILITARY PERSONNEL
Klaus Wowereit;Berlin;Germany;1953;Male;POLITICIAN
Sheikh Mujibur Rahman;Tungipara Upazila;BANGLADESH;1920;Male;POLITICIAN
Alberto Ascari;Milan;ITALY;1918;Male;RACECAR DRIVER
Kobe Bryant;Philadelphia;UNITED STATES;1978;Male;BASKETBALL PLAYER
Graham Hill;Hampstead;UNITED KINGDOM;1929;Male;RACECAR DRIVER
Vincent Cassel;Paris;FRANCE;1966;Male;ACTOR
Ottokar II of Bohemia;Bohemia;CZECH REPUBLIC;1233;Male;POLITICIAN
Saint Sebastian;Milan;ITALY;256;Male;RELIGIOUS FIGURE
Pedro Álvares Cabral;Belmonte;Portugal;1467;Male;EXPLORER
Denis;Other;Italy;200;Male;RELIGIOUS FIGURE
Artabasdos;Other;Unknown;700;Male;POLITICIAN
Levi;Other;Unknown;-1950;Male;RELIGIOUS FIGURE
Stirling Moss;London;United Kingdom;1929;Male;RACECAR DRIVER
Albrecht von Wallenstein;Heřmanice;CZECH REPUBLIC;1583;Male;MILITARY PERSONNEL
Ryan Phillippe;New Castle;UNITED STATES;1974;Male;ACTOR
Willis Lamb;Los Angeles;UNITED STATES;1913;Male;PHYSICIST
Augustus II the Strong;Dresden;GERMANY;1670;Male;POLITICIAN
Augustus III of Poland;Dresden;GERMANY;1696;Male;POLITICIAN
Freddie Prinze, Jr.;Los Angeles;UNITED STATES;1976;Male;ACTOR
Louis Daguerre;Paris;France;1787;Male;INVENTOR
Dominic Monaghan;Berlin;GERMANY;1976;Male;ACTOR
Tommy Lee Jones;San Saba;UNITED STATES;1946;Male;ACTOR
Petronius;Marseille;FRANCE;27;Male;WRITER
Michail Aleksandrovich Sholokhov;Vyoshenskaya;Russia;1905;Male;WRITER
Gerald Edelman;New York;United States;1929;Male;BIOLOGIST
Herbert Spencer;Derby;UNITED KINGDOM;1820;Male;PHILOSOPHER
Lysimachus;Krannonas;GREECE;-360;Male;POLITICIAN
Mother Jones;Cork;Ireland;1837;Female;SOCIAL ACTIVIST
Antigonus II Gonatas;Thessaly;GREECE;-319;Male;POLITICIAN
Matthew Broderick;New York;UNITED STATES;1962;Male;ACTOR
Keira Knightley;Teddington;UNITED KINGDOM;1985;Female;ACTOR
Virginia Apgar;Westfield;UNITED STATES;1909;Female;PHYSICIAN
Loreena McKennitt;Morden;CANADA;1957;Female;MUSICIAN
Clovis II;Other;Unknown;637;Male;POLITICIAN
